Sample,Similarity1_Score,Similarity2_Score,Similarity_Score
2418,0.228161424,0.834682903,0.531422164
2419,0.594340992,0.86546707,0.729904031
2420,0.327779374,0.855091071,0.591435223
2421,0.504517519,0.801989659,0.653253589
2422,0.215364673,0.603678732,0.409521703
2423,0.296790366,0.786702265,0.541746315
2424,0.5512735,0.652703123,0.601988311
2425,0.596133615,0.830973444,0.713553529
2426,0.31967383,0.904149895,0.611911862
2427,0.77602617,0.740616003,0.758321087
2428,0.355895272,0.634146961,0.495021117
2429,0.484048032,0.695468697,0.589758364
2430,0.401058223,0.694917552,0.547987888
2431,0.42597592,0.757512851,0.591744386
2432,0.422090033,0.727310759,0.574700396
2433,0.63037998,0.82499915,0.727689565
2434,0.14668948,0.821892431,0.484290956
2435,0.508008563,0.829223612,0.668616087
2436,0.239925402,0.734192802,0.487059102
2437,0.29403737,0.599793694,0.446915532
2438,0.793005973,0.680716188,0.73686108
2439,0.268966495,0.735791581,0.502379038
2440,0.444345686,0.709740967,0.577043326
2441,0.447868961,0.73043617,0.589152566
2442,0.475132582,0.716189345,0.595660964
2443,0.27529055,0.717363534,0.496327042
2444,0.123720982,0.889965107,0.506843044
2445,0.442820984,0.853957683,0.648389334
2446,0.193112743,0.786710026,0.489911384
2447,0.556279721,0.906220416,0.731250069
2448,0.391084158,0.75758335,0.574333754
2449,0.483477001,0.842118238,0.66279762
2450,0.593189002,0.90346519,0.748327096
2451,0.285091917,0.902100989,0.593596453
2452,0.376162096,0.643178514,0.509670305
2453,0.449891536,0.658922162,0.554406849
2454,0.552754523,0.805579915,0.679167219
2455,0.49628209,0.91996338,0.708122735
2456,0.465350373,0.853046626,0.659198499
2457,0.405549458,0.761464844,0.583507151
2458,0.569157731,0.816259267,0.692708499
2459,0.23539416,0.643319992,0.439357076
2460,0.218711034,0.746311191,0.482511113
2461,0.391660762,0.525342972,0.458501867
2462,0.66545433,0.398305272,0.531879801
2463,0.61384063,0.877232484,0.745536557
2464,0.445868156,0.56804823,0.506958193
2465,0.578531877,0.94869799,0.763614933
2466,0.3127158,0.834486402,0.573601101
2467,0.631757651,0.837257493,0.734507572
2468,0.515750299,0.642719847,0.579235073
2469,0.413313337,0.674814267,0.544063802
2470,0.408396203,0.807470216,0.60793321
2471,0.489319679,0.788282797,0.638801238
2472,0.347868999,0.794959917,0.571414458
2473,0.304597203,0.793239241,0.548918222
2474,0.199582438,0.670996882,0.43528966
2475,0.254430967,0.789779397,0.522105182
2476,0.653919947,0.923365706,0.788642827
2477,0.456883546,0.807942103,0.632412825
2478,0.589084717,0.863019668,0.726052193
2479,0.478124437,0.735008787,0.606566612
2480,0.192896557,0.670087156,0.431491856
2481,0.472385016,0.569170359,0.520777687
2482,0.297015173,0.494589789,0.395802481
2483,0.352949555,0.647650501,0.500300028
2484,0.212040295,0.898593228,0.555316761
2485,0.540558425,0.571984383,0.556271404
2486,0.261631369,0.809167235,0.535399302
2487,0.506949199,0.815488484,0.661218841
2488,0.54920758,0.759758354,0.654482967
2489,0.466785698,0.886272301,0.676529
2490,0.610970981,0.691102178,0.651036579
2491,0.364365979,0.85705057,0.610708275
2492,0.355492027,0.597677152,0.47658459
2493,0.531224561,0.794085193,0.662654877
2494,0.474997858,0.900976114,0.687986986
2495,0.570775795,0.396752209,0.483764002
2496,0.533543118,0.513486982,0.52351505
2497,0.546030579,0.931682503,0.738856541
2498,0.491652865,0.835896559,0.663774712
2499,0.50383719,0.842110232,0.672973711
2500,0.367970047,0.835766231,0.601868139
2501,0.294869497,0.709100072,0.501984785
2502,0.51635632,0.769819962,0.643088141
2503,0.488210698,0.756903025,0.622556861
2504,0.617006581,0.855680062,0.736343322
2505,0.599614407,0.900702793,0.7501586
2506,0.593762412,0.824873009,0.709317711
2507,0.790705616,0.838518285,0.814611951
2508,0.644846865,0.91034216,0.777594513
2509,0.572004297,0.617092193,0.594548245
2510,0.684133894,0.914964344,0.799549119
2511,0.257405022,0.755049743,0.506227382
2512,0.554116142,0.863073189,0.708594665
2513,0.469731296,0.756021918,0.612876607
2514,0.422596067,0.804154429,0.613375248
2515,0.529354792,0.68737038,0.608362586
2516,0.750324508,0.7228511,0.736587804
2517,0.66554393,0.942304672,0.803924301
2518,0.499697527,0.658593356,0.579145441
2519,0.69357642,0.823554282,0.758565351
2520,0.507804621,0.562143522,0.534974071
2521,0.479129071,0.783033404,0.631081237
2522,0.415932994,0.861242841,0.638587917
2523,0.349714556,0.891543374,0.620628965
2524,0.244464303,0.74914016,0.496802232
2525,0.452716711,0.765831126,0.609273918
2526,0.650958471,0.812029532,0.731494001
2527,0.372788275,0.686649701,0.529718988
2528,0.547699292,0.879697381,0.713698337
2529,0.555988031,0.440380953,0.498184492
2530,0.446493833,0.866490502,0.656492168
2531,0.477548287,0.923299708,0.700423997
2532,0.591760757,0.777507545,0.684634151
2533,0.248257193,0.713510665,0.480883929
2534,0.454094833,0.774833475,0.614464154
2535,0.354536856,0.691439772,0.522988314
2536,0.427308087,0.798196961,0.612752524
2537,0.349564038,0.54439807,0.446981054
2538,0.751649499,0.865152343,0.808400921
2539,0.392924996,0.674884996,0.533904996
2540,0.373451967,0.792333966,0.582892967
2541,0.2812821,0.596350351,0.438816226
2542,0.524552582,0.931021735,0.727787159
2543,0.654996698,0.529071451,0.592034075
2544,0.615642254,0.759854547,0.6877484
2545,0.351012082,0.783202081,0.567107082
2546,0.35973969,0.815373222,0.587556456
2547,0.362321394,0.812309288,0.587315341
2548,0.78986656,0.808838858,0.799352709
2549,0.497114062,0.646771244,0.571942653
2550,0.708168869,0.705073538,0.706621203
2551,0.511687122,0.608454241,0.560070682
2552,0.405190412,0.807612764,0.606401588
2553,0.357965587,0.89651645,0.627241019
2554,0.284111839,0.430334271,0.357223055
2555,0.362657167,0.693383968,0.528020567
2556,0.609380823,0.73746059,0.673420706
2557,0.600983535,0.798892549,0.699938042
2558,0.616562582,0.780566137,0.69856436
2559,0.500831831,0.739340129,0.62008598
2560,0.30637914,0.865978685,0.586178913
2561,0.317304118,0.479286897,0.398295507
2562,0.33988602,0.907557756,0.623721888
2563,0.483163108,0.757057447,0.620110277
2564,0.679902635,0.374942627,0.527422631
2565,0.462342006,0.777094299,0.619718153
2566,0.748335617,0.978202246,0.863268931
2567,0.406093305,0.762534904,0.584314104
2568,0.340473382,0.827277309,0.583875345
2569,0.561707486,0.935318781,0.748513133
2570,0.661496896,0.819210749,0.740353822
2571,0.354797747,0.880466285,0.617632016
2572,0.350634625,0.502350061,0.426492343
2573,0.186162599,0.774864613,0.480513606
2574,0.744688381,0.577101838,0.66089511
2575,0.443143766,0.401376665,0.422260216
2576,0.712133952,0.775442354,0.743788153
2577,0.640774791,0.809426058,0.725100425
2578,0.347401673,0.857577687,0.60248968
2579,0.461868485,0.818814028,0.640341257
2580,0.248779734,0.492693398,0.370736566
2581,0.270198056,0.744316401,0.507257228
2582,0.376281952,0.883559767,0.629920859
2583,0.199280286,0.835470382,0.517375334
2584,0.558860311,0.695317453,0.627088882
2585,0.570431991,0.65161929,0.611025641
2586,0.426005428,0.642650622,0.534328025
2587,0.485592167,0.856255212,0.67092369
2588,0.521628305,0.647749608,0.584688957
2589,0.308501789,0.782405174,0.545453482
2590,0.204411905,0.851709032,0.528060468
2591,0.486576105,0.773249055,0.62991258
2592,0.570525542,0.810490099,0.690507821
2593,0.738500433,0.546855174,0.642677804
2594,0.587550219,0.846848087,0.717199153
2595,0.3511824,0.662043649,0.506613024
2596,0.574820081,0.681888131,0.628354106
2597,0.387089595,0.847380729,0.617235162
2598,0.474809514,0.667243846,0.57102668
2599,0.281772585,0.749867474,0.51582003
2600,0.3908619,0.815161098,0.603011499
2601,0.562206622,0.724100894,0.643153758
2602,0.858054272,0.837311621,0.847682947
2603,0.488540026,0.817699436,0.653119731
2604,0.185799865,0.297133675,0.24146677
2605,0.448628326,0.887572531,0.668100428
2606,0.44511334,0.6702691,0.55769122
2607,0.230823418,0.918586298,0.574704858
2608,0.446308668,0.649401402,0.547855035
2609,0.503859115,0.821236613,0.662547864
2610,0.205171824,0.838447739,0.521809781
2611,0.414406563,0.829691297,0.62204893
2612,0.364961155,0.765703953,0.565332554
2613,0.123951939,0.888496016,0.506223978
2614,0.543835448,0.63396351,0.588899479
2615,0.22547199,0.857288817,0.541380403
2616,0.644768041,0.9161995,0.78048377
2617,0.343510785,0.732236251,0.537873518
2618,0.250468551,0.694933662,0.472701106
2619,0.329943886,0.678785374,0.50436463
2620,0.528871547,0.657143474,0.59300751
2621,0.351503641,0.750762483,0.551133062
2622,0.391545344,0.42936048,0.410452912
2623,0.205880521,0.730579893,0.468230207
2624,0.661365655,0.872485649,0.766925652
2625,0.675370912,0.845214128,0.76029252
2626,0.244194431,0.8369155,0.540554966
2627,0.289237819,0.836705874,0.562971847
2628,0.422031146,0.896084202,0.659057674
2629,0.649554108,0.726852498,0.688203303
2630,0.246841377,0.683075277,0.464958327
2631,0.46388397,0.751957384,0.607920677
2632,0.660999086,0.814121455,0.73756027
2633,0.597971446,0.660863906,0.629417676
2634,0.36438993,0.828741566,0.596565748
2635,0.382108724,0.813586774,0.597847749
2636,0.370058971,0.881740466,0.625899718
2637,0.584747354,0.765567593,0.675157473
2638,0.343705141,0.612047844,0.477876493
2639,0.382461792,0.799354186,0.590907989
2640,0.444214216,0.851696142,0.647955179
2641,0.608941634,0.806385727,0.707663681
2642,0.537080395,0.78761157,0.662345982
2643,0.228603299,0.818757464,0.523680381
2644,0.490802812,0.732167956,0.611485384
2645,0.482673288,0.900377652,0.69152547
2646,0.344181374,0.807189508,0.575685441
2647,0.264202197,0.647879858,0.456041028
2648,0.569147391,0.693939004,0.631543197
2649,0.249206212,0.820945883,0.535076047
2650,0.456403045,0.656981987,0.556692516
2651,0.540744473,0.857504194,0.699124333
2652,0.245746027,0.908535914,0.57714097
2653,0.649332955,0.765435794,0.707384375
2654,0.598797503,0.760254571,0.679526037
2655,0.534276226,0.73457764,0.634426933
2656,0.594258064,0.653777465,0.624017764
2657,0.844183639,0.842045773,0.843114706
2658,0.486156602,0.791182333,0.638669467
2659,0.468258264,0.783210981,0.625734622
2660,0.40269003,0.54542741,0.47405872
2661,0.315752135,0.700570131,0.508161133
2662,0.595084697,0.960936486,0.778010591
2663,0.590169081,0.719266427,0.654717754
2664,0.763454227,0.863587217,0.813520722
2665,0.225949515,0.662093229,0.444021372
2666,0.542453589,0.808983255,0.675718422
2667,0.679791905,0.713646287,0.696719096
2668,0.4464976,0.769203857,0.607850729
2669,0.304389624,0.866528189,0.585458907
2670,0.44050037,0.868112394,0.654306382
2671,0.528768336,0.766973904,0.64787112
2672,0.633905729,0.746769545,0.690337637
2673,0.624415256,0.540139251,0.582277254
2674,0.614024136,0.799765057,0.706894597
2675,0.300820991,0.920989926,0.610905459
2676,0.539578096,0.506612301,0.523095198
2677,0.516827318,0.759619133,0.638223225
2678,0.407239175,0.707923787,0.557581481
2679,0.584973049,0.666573793,0.625773421
2680,0.447724969,0.757766778,0.602745874
2681,0.461314184,0.922838554,0.692076369
2682,0.342907545,0.797255073,0.570081309
2683,0.161519152,0.797480365,0.479499759
2684,0.631426556,0.841179052,0.736302804
2685,0.443106328,0.789253539,0.616179933
2686,0.385376825,0.782385121,0.583880973
2687,0.254795838,0.676706357,0.465751097
2688,0.230180536,0.728237412,0.479208974
2689,0.685161528,0.626582159,0.655871843
2690,0.46957269,0.775240547,0.622406618
2691,0.550776156,0.907232961,0.729004559
2692,0.567595007,0.776729749,0.672162378
2693,0.155448903,0.93995304,0.547700972
2694,0.449556129,0.78049712,0.615026625
2695,0.438965928,0.694786747,0.566876338
2696,0.268191564,0.756257129,0.512224347
2697,0.469867797,0.740372167,0.605119982
2698,0.652854583,0.905087509,0.778971046
2699,0.324127011,0.760863739,0.542495375
2700,0.247432376,0.80152484,0.524478608
2701,0.23201171,0.940395401,0.586203555
2702,0.950991995,0.602161745,0.77657687
2703,0.162035495,0.826772202,0.494403848
2704,0.180888436,0.823751984,0.50232021
2705,0.333061572,0.749669723,0.541365647
2706,0.576720339,0.759657007,0.668188673
2707,0.680177243,0.818493701,0.749335472
2708,0.308388782,0.757670673,0.533029727
2709,0.486743749,0.808826255,0.647785002
2710,0.627537509,0.538103297,0.582820403
2711,0.404385309,0.908767496,0.656576402
2712,0.538270313,0.792524949,0.665397631
2713,0.817963172,0.729601264,0.773782218
2714,0.541851942,0.727173601,0.634512772
2715,0.589019479,0.856397796,0.722708637
2716,0.534193602,0.68419888,0.609196241
2717,0.388571224,0.734888434,0.561729829
2718,0.240340713,0.727801716,0.484071214
2719,0.215762858,0.90617734,0.560970099
2720,0.555535538,0.753129324,0.654332431
2721,0.392844407,0.904431625,0.648638016
2722,0.670129817,0.549918763,0.61002429
2723,0.545176881,0.822114969,0.683645925
2724,0.636589175,0.768293267,0.702441221
2725,0.333580633,0.826460423,0.580020528
2726,0.332985056,0.675098446,0.504041751
2727,0.572764316,0.694610986,0.633687651
2728,0.45904497,0.792289698,0.625667334
2729,0.457072578,0.836350095,0.646711336
2730,0.275927631,0.858635901,0.567281766
2731,0.433492042,0.626893201,0.530192621
2732,0.354739271,0.93072558,0.642732426
2733,0.418390898,0.973055278,0.695723088
2734,0.403492826,0.775995276,0.589744051
2735,0.361258237,0.895149071,0.628203654
2736,0.374854381,0.604237001,0.489545691
2737,0.511669652,0.787076417,0.649373034
2738,0.446547599,0.779583401,0.6130655
2739,0.534023036,0.764794589,0.649408813
2740,0.514274749,0.874897417,0.694586083
2741,0.255760336,0.779398314,0.517579325
2742,0.119114923,0.708660629,0.413887776
2743,0.621666053,0.844028692,0.732847373
2744,0.58222251,0.66793124,0.625076875
2745,0.51650569,0.68569148,0.601098585
2746,0.342271539,0.812249966,0.577260752
2747,0.321254761,0.88079636,0.60102556
2748,0.401976925,0.521788794,0.46188286
2749,0.277385442,0.838640583,0.558013013
2750,0.804987616,0.764451534,0.784719575
2751,0.784846077,0.758823388,0.771834732
2752,0.349124771,0.701327284,0.525226027
2753,0.454902529,0.776865234,0.615883881
2754,0.458697647,0.85615566,0.657426653
2755,0.443268586,0.966297653,0.704783119
2756,0.432909569,0.709159723,0.571034646
2757,0.643045379,0.656581651,0.649813515
2758,0.261333666,0.932460388,0.596897027
2759,0.30366152,0.908467929,0.606064725
2760,0.350148558,0.813028646,0.581588602
2761,0.435830374,0.823739473,0.629784924
2762,0.462447355,0.767838241,0.615142798
2763,0.501339539,0.755983113,0.628661326
2764,0.343288004,0.801731772,0.572509888
2765,0.591093483,0.855501261,0.723297372
2766,0.770087971,0.756238031,0.763163001
2767,0.564907964,0.788902714,0.676905339
2768,0.678572845,0.85896695,0.768769897
2769,0.707630127,0.948701394,0.82816576
2770,0.164962218,0.676340822,0.42065152
2771,0.546304459,0.50415537,0.525229914
2772,0.636497695,0.783435009,0.709966352
2773,0.476535575,0.687689873,0.582112724
2774,0.496889608,0.840445206,0.668667407
2775,0.191271035,0.897734644,0.544502839
2776,0.391417592,0.678506076,0.534961834
2777,0.559757002,0.783414188,0.671585595
2778,0.627298562,0.686581448,0.656940005
2779,0.551502445,0.786677738,0.669090091
2780,0.371670117,0.744787053,0.558228585
2781,0.154615176,0.642335865,0.398475521
2782,0.479211292,0.778446897,0.628829095
2783,0.352466918,0.73282518,0.542646049
2784,0.283111356,0.897300936,0.590206146
2785,0.73658916,0.686381663,0.711485412
2786,0.481578267,0.647423266,0.564500767
2787,0.683184679,0.84236507,0.762774874
2788,0.459980451,0.664282875,0.562131663
2789,0.797542767,0.782227816,0.789885291
2790,0.416194341,0.786111957,0.601153149
2791,0.311614562,0.858685802,0.585150182
2792,0.311819727,0.610915052,0.46136739
2793,0.426978764,0.883850167,0.655414466
2794,0.543051497,0.83366634,0.688358919
2795,0.444080032,0.812944448,0.62851224
2796,0.398923457,0.751432805,0.575178131
2797,0.520229539,0.810568264,0.665398902
2798,0.631389472,0.906432721,0.768911096
2799,0.456270279,0.824244126,0.640257202
2800,0.45398021,0.70311628,0.578548245
2801,0.724825277,0.870944243,0.79788476
2802,0.293924481,0.743636755,0.518780618
2803,0.642795859,0.82926793,0.736031894
2804,0.553962659,0.851856296,0.702909478
2805,0.5287227,0.831644055,0.680183377
2806,0.672134069,0.928602825,0.800368447
2807,0.663183851,0.826307569,0.74474571
2808,0.35557217,0.649038915,0.502305543
2809,0.6890997,0.763776889,0.726438295
2810,0.225005795,0.869343347,0.547174571
2811,0.648891967,0.564420389,0.606656178
2812,0.564834729,0.816687467,0.690761098
2813,0.239549107,0.735978586,0.487763847
2814,0.487018903,0.745576599,0.616297751
2815,0.267156262,0.786410594,0.526783428
2816,0.334113454,0.63935055,0.486732002
2817,0.232690041,0.775356381,0.504023211
2818,0.553854913,0.659552068,0.606703491
2819,0.268022928,0.814050088,0.541036508
2820,0.508826677,0.7697592,0.639292938
2821,0.520616963,0.695837888,0.608227426
2822,0.678889336,0.800523036,0.739706186
2823,0.117638999,0.612715014,0.365177006
2824,0.90370877,0.722831411,0.81327009
2825,0.471403568,0.737786205,0.604594886
2826,0.378239636,0.948189035,0.663214335
2827,0.408118602,0.493166475,0.450642538
2828,0.214550219,0.473444241,0.34399723
2829,0.316669547,0.739936772,0.52830316
2830,0.410438384,0.811227601,0.610832992
2831,0.776330954,0.800698778,0.788514866
2832,0.342288902,0.795997224,0.569143063
